Tipo_Solicitud_enc,Prioridad_enc,Aseguradora_enc,Producto_enc,Verificacion_de_dia_enc,Nro_atenciones,CRUCE_ANS_num,hora_decimal,mes_solicitud,semana_anio,dia_semana_num,es_fin_semana,es_inicio_mes,es_fin_mes,es_despues_5pm,target,ANS_FORMULA
22,4,26,10,2,2.0,1,18.933333333333334,1,5,0,0,0,1,1,0,Dentro ANS
22,4,26,10,2,1.0,1,18.933333333333334,1,5,0,0,0,1,1,1,Fuera ANS
30,2,6,10,2,1.0,2,18.9,1,5,0,0,0,1,1,0,Dentro ANS
20,2,6,5,2,1.0,0,18.583333333333332,1,5,0,0,0,1,1,0,Dentro ANS
20,2,6,5,2,1.0,0,18.583333333333332,1,5,0,0,0,1,1,0,Dentro ANS
5,2,26,13,2,1.0,1,18.516666666666666,1,5,0,0,0,1,1,1,Fuera ANS
5,2,26,12,2,1.0,1,18.516666666666666,1,5,0,0,0,1,1,1,Fuera ANS
5,4,15,10,2,3.0,3,18.416666666666668,1,5,0,0,0,1,1,0,Dentro ANS
12,2,19,13,2,1.0,1,18.366666666666667,1,5,0,0,0,1,1,1,Fuera ANS
5,2,6,10,2,3.0,1,18.316666666666666,1,5,0,0,0,1,1,0,Dentro ANS
19,2,25,6,2,2.0,5,18.3,1,5,0,0,0,1,1,0,Dentro ANS
38,2,26,13,2,1.0,1,18.083333333333332,1,5,0,0,0,1,1,0,Dentro ANS
5,2,26,10,2,1.0,1,17.916666666666668,1,5,0,0,0,1,1,1,Fuera ANS
5,2,19,13,2,1.0,1,17.916666666666668,1,5,0,0,0,1,1,1,Fuera ANS
5,4,11,10,2,2.0,1,17.85,1,5,0,0,0,1,1,1,Fuera ANS
5,2,26,10,2,2.0,1,17.8,1,5,0,0,0,1,1,0,Dentro ANS
5,4,15,10,2,2.0,3,17.716666666666665,1,5,0,0,0,1,1,0,Dentro ANS
32,4,15,13,2,1.0,10,17.7,1,5,0,0,0,1,1,0,Dentro ANS
22,2,6,5,2,1.0,3,17.633333333333333,1,5,0,0,0,1,1,0,Dentro ANS
5,2,19,10,2,2.0,3,17.6,1,5,0,0,0,1,1,0,Dentro ANS
5,2,19,13,2,1.0,3,17.6,1,5,0,0,0,1,1,0,Dentro ANS
5,4,26,13,2,1.0,1,17.583333333333332,1,5,0,0,0,1,1,0,Dentro ANS
22,4,15,10,2,2.0,3,17.566666666666666,1,5,0,0,0,1,1,0,Dentro ANS
27,0,6,10,2,2.0,1,17.483333333333334,1,5,0,0,0,1,1,1,Fuera ANS
5,2,19,11,2,1.0,1,17.366666666666667,1,5,0,0,0,1,1,0,Dentro ANS
5,2,19,13,2,1.0,1,17.366666666666667,1,5,0,0,0,1,1,0,Dentro ANS
19,2,25,6,2,2.0,5,17.35,1,5,0,0,0,1,1,0,Dentro ANS
13,2,25,6,2,1.0,2,17.35,1,5,0,0,0,1,1,0,Dentro ANS
12,0,19,10,2,2.0,1,17.3,1,5,0,0,0,1,1,0,Dentro ANS
5,6,26,13,2,1.0,1,17.25,1,5,0,0,0,1,1,0,Dentro ANS
5,6,6,10,2,3.0,1,17.166666666666668,1,5,0,0,0,1,1,0,Dentro ANS
18,2,6,5,2,1.0,3,17.1,1,5,0,0,0,1,1,1,Fuera ANS
18,0,25,6,2,1.0,5,17.083333333333332,1,5,0,0,0,1,1,0,Dentro ANS
5,4,11,10,2,1.0,3,17.016666666666666,1,5,0,0,0,1,1,0,Dentro ANS
22,2,19,7,2,4.0,2,17.0,1,5,0,0,0,1,1,0,Dentro ANS
19,2,26,8,1,22.0,5,16.966666666666665,1,5,0,0,0,1,0,0,Dentro ANS
22,6,15,11,1,1.0,3,16.95,1,5,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,1.0,3,16.9,1,5,0,0,0,1,0,0,Dentro ANS
24,4,6,5,1,1.0,0,16.766666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,6,12,10,1,2.0,1,16.75,1,5,0,0,0,1,0,1,Fuera ANS
22,2,25,6,1,2.0,4,16.75,1,5,0,0,0,1,0,0,Dentro ANS
24,2,21,5,1,1.0,0,16.733333333333334,1,5,0,0,0,1,0,1,Fuera ANS
32,4,15,10,1,4.0,10,16.716666666666665,1,5,0,0,0,1,0,0,Dentro ANS
12,2,15,10,1,6.0,1,16.683333333333334,1,5,0,0,0,1,0,1,Fuera ANS
19,2,15,10,1,6.0,3,16.683333333333334,1,5,0,0,0,1,0,1,Fuera ANS
30,2,19,11,1,1.0,2,16.65,1,5,0,0,0,1,0,0,Dentro ANS
22,2,20,6,1,1.0,4,16.616666666666667,1,5,0,0,0,1,0,0,Dentro ANS
12,0,15,10,1,2.0,1,16.583333333333332,1,5,0,0,0,1,0,1,Fuera ANS
22,2,15,10,1,2.0,1,16.466666666666665,1,5,0,0,0,1,0,1,Fuera ANS
32,2,6,5,1,1.0,10,16.45,1,5,0,0,0,1,0,0,Dentro ANS
14,2,19,6,1,2.0,2,16.4,1,5,0,0,0,1,0,0,Dentro ANS
5,6,11,10,1,3.0,1,16.3,1,5,0,0,0,1,0,1,Fuera ANS
5,2,6,10,1,3.0,1,16.283333333333335,1,5,0,0,0,1,0,1,Fuera ANS
32,0,15,11,1,4.0,10,16.066666666666666,1,5,0,0,0,1,0,0,Dentro ANS
14,0,10,5,1,2.0,3,16.066666666666666,1,5,0,0,0,1,0,0,Dentro ANS
27,2,6,5,1,1.0,0,15.983333333333333,1,5,0,0,0,1,0,0,Dentro ANS
22,2,26,10,1,3.0,1,15.883333333333333,1,5,0,0,0,1,0,1,Fuera ANS
22,2,25,6,1,1.0,4,15.883333333333333,1,5,0,0,0,1,0,0,Dentro ANS
12,2,19,10,1,2.0,1,15.85,1,5,0,0,0,1,0,1,Fuera ANS
12,2,11,10,1,3.0,1,15.8,1,5,0,0,0,1,0,1,Fuera ANS
4,0,6,5,1,1.0,3,15.65,1,5,0,0,0,1,0,0,Dentro ANS
5,4,16,10,1,2.0,1,15.516666666666667,1,5,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,15.516666666666667,1,5,0,0,0,1,0,0,Dentro ANS
27,2,6,5,1,1.0,0,15.5,1,5,0,0,0,1,0,0,Dentro ANS
4,2,6,5,1,1.0,3,15.483333333333333,1,5,0,0,0,1,0,0,Dentro ANS
22,2,19,10,1,3.0,1,15.466666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,2,6,10,1,2.0,1,15.466666666666667,1,5,0,0,0,1,0,1,Fuera ANS
13,2,19,1,1,2.0,4,15.4,1,5,0,0,0,1,0,0,Dentro ANS
27,2,6,5,1,1.0,0,15.383333333333333,1,5,0,0,0,1,0,0,Dentro ANS
27,2,6,5,1,1.0,0,15.316666666666666,1,5,0,0,0,1,0,0,Dentro ANS
19,2,15,10,1,2.0,1,15.316666666666666,1,5,0,0,0,1,0,1,Fuera ANS
5,4,15,5,1,1.0,1,15.2,1,5,0,0,0,1,0,0,Dentro ANS
5,4,15,5,1,2.0,1,15.15,1,5,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,2.0,3,15.133333333333333,1,5,0,0,0,1,0,0,Dentro ANS
5,4,11,13,1,1.0,1,15.116666666666667,1,5,0,0,0,1,0,1,Fuera ANS
22,2,15,10,1,2.0,1,15.083333333333334,1,5,0,0,0,1,0,1,Fuera ANS
5,6,13,10,1,3.0,1,15.033333333333333,1,5,0,0,0,1,0,1,Fuera ANS
22,2,6,5,1,2.0,3,15.0,1,5,0,0,0,1,0,0,Dentro ANS
8,2,25,6,1,1.0,0,14.983333333333333,1,5,0,0,0,1,0,0,Dentro ANS
12,0,19,13,1,1.0,1,14.966666666666667,1,5,0,0,0,1,0,1,Fuera ANS
12,0,19,13,1,1.0,1,14.966666666666667,1,5,0,0,0,1,0,1,Fuera ANS
4,2,6,5,1,1.0,3,14.9,1,5,0,0,0,1,0,1,Fuera ANS
19,0,19,13,1,2.0,1,14.85,1,5,0,0,0,1,0,1,Fuera ANS
5,4,11,13,1,1.0,1,14.85,1,5,0,0,0,1,0,1,Fuera ANS
22,2,19,10,1,2.0,3,14.8,1,5,0,0,0,1,0,1,Fuera ANS
5,2,15,10,1,3.0,1,14.783333333333333,1,5,0,0,0,1,0,1,Fuera ANS
22,2,6,5,1,1.0,3,14.783333333333333,1,5,0,0,0,1,0,0,Dentro ANS
22,2,21,5,1,1.0,3,14.75,1,5,0,0,0,1,0,0,Dentro ANS
12,2,15,10,1,2.0,1,14.65,1,5,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,2.0,3,14.566666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,0,14,6,1,1.0,2,14.483333333333333,1,5,0,0,0,1,0,0,Dentro ANS
4,4,6,5,1,1.0,3,14.45,1,5,0,0,0,1,0,0,Dentro ANS
22,4,25,6,1,1.0,4,14.45,1,5,0,0,0,1,0,0,Dentro ANS
5,2,26,10,1,2.0,1,14.266666666666667,1,5,0,0,0,1,0,1,Fuera ANS
12,2,26,13,1,1.0,1,14.183333333333334,1,5,0,0,0,1,0,1,Fuera ANS
22,2,26,10,1,2.0,1,14.066666666666666,1,5,0,0,0,1,0,0,Dentro ANS
24,2,26,13,1,1.0,1,14.0,1,5,0,0,0,1,0,1,Fuera ANS
22,2,25,6,1,1.0,4,13.966666666666667,1,5,0,0,0,1,0,0,Dentro ANS
32,2,15,10,1,2.0,10,13.95,1,5,0,0,0,1,0,0,Dentro ANS
32,0,15,10,1,2.0,10,13.85,1,5,0,0,0,1,0,0,Dentro ANS
5,2,6,10,1,2.0,1,13.733333333333333,1,5,0,0,0,1,0,1,Fuera ANS
5,6,11,10,1,3.0,1,13.666666666666666,1,5,0,0,0,1,0,1,Fuera ANS
23,2,25,6,1,1.0,4,13.616666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,2,19,13,1,1.0,1,13.533333333333333,1,5,0,0,0,1,0,1,Fuera ANS
5,2,19,10,1,1.0,1,13.533333333333333,1,5,0,0,0,1,0,1,Fuera ANS
22,2,8,5,1,1.0,3,13.4,1,5,0,0,0,1,0,0,Dentro ANS
5,6,26,10,1,2.0,1,13.4,1,5,0,0,0,1,0,1,Fuera ANS
5,6,11,10,1,1.0,1,13.4,1,5,0,0,0,1,0,1,Fuera ANS
5,4,26,11,1,1.0,1,13.366666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,4,26,13,1,1.0,1,13.366666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,4,11,10,1,1.0,1,13.366666666666667,1,5,0,0,0,1,0,0,Dentro ANS
32,2,26,11,1,2.0,10,13.266666666666667,1,5,0,0,0,1,0,0,Dentro ANS
26,2,21,5,1,1.0,0,13.183333333333334,1,5,0,0,0,1,0,1,Fuera ANS
14,2,6,5,1,1.0,3,13.183333333333334,1,5,0,0,0,1,0,0,Dentro ANS
22,2,8,5,1,1.0,3,13.15,1,5,0,0,0,1,0,0,Dentro ANS
22,2,21,5,1,1.0,3,13.133333333333333,1,5,0,0,0,1,0,0,Dentro ANS
12,4,15,10,1,4.0,1,13.133333333333333,1,5,0,0,0,1,0,1,Fuera ANS
5,2,15,10,1,3.0,1,13.066666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,0,15,13,1,1.0,3,13.066666666666666,1,5,0,0,0,1,0,0,Dentro ANS
22,2,19,10,1,3.0,1,13.033333333333333,1,5,0,0,0,1,0,0,Dentro ANS
22,2,19,10,1,1.0,1,12.933333333333334,1,5,0,0,0,1,0,0,Dentro ANS
12,2,11,10,1,3.0,1,12.85,1,5,0,0,0,1,0,0,Dentro ANS
5,0,12,10,1,2.0,1,12.816666666666666,1,5,0,0,0,1,0,1,Fuera ANS
14,2,6,7,1,1.0,2,12.75,1,5,0,0,0,1,0,0,Dentro ANS
14,1,25,6,1,1.0,3,12.733333333333333,1,5,0,0,0,1,0,0,Dentro ANS
32,4,26,13,1,1.0,10,12.716666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,2,11,10,1,2.0,3,12.633333333333333,1,5,0,0,0,1,0,1,Fuera ANS
5,4,12,10,1,1.0,1,12.633333333333333,1,5,0,0,0,1,0,0,Dentro ANS
5,2,15,10,1,2.0,1,12.616666666666667,1,5,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,2.0,4,12.566666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,4,15,5,1,2.0,1,12.516666666666667,1,5,0,0,0,1,0,0,Dentro ANS
19,2,26,13,1,1.0,1,12.5,1,5,0,0,0,1,0,1,Fuera ANS
14,2,25,6,1,2.0,3,12.466666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,6,26,10,1,2.0,1,12.45,1,5,0,0,0,1,0,1,Fuera ANS
24,2,6,5,1,1.0,0,12.416666666666666,1,5,0,0,0,1,0,1,Fuera ANS
5,6,26,13,1,2.0,1,12.283333333333333,1,5,0,0,0,1,0,0,Dentro ANS
19,2,26,13,1,3.0,1,12.266666666666667,1,5,0,0,0,1,0,1,Fuera ANS
5,0,15,10,1,5.0,3,12.266666666666667,1,5,0,0,0,1,0,0,Dentro ANS
22,5,25,6,1,1.0,4,12.25,1,5,0,0,0,1,0,0,Dentro ANS
5,4,15,5,1,1.0,1,12.233333333333333,1,5,0,0,0,1,0,0,Dentro ANS
5,4,26,13,1,2.0,1,12.166666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,2,26,10,1,2.0,1,12.166666666666666,1,5,0,0,0,1,0,1,Fuera ANS
12,2,15,10,1,2.0,1,12.0,1,5,0,0,0,1,0,1,Fuera ANS
22,6,11,10,1,2.0,1,11.95,1,5,0,0,0,1,0,1,Fuera ANS
12,0,19,13,1,1.0,3,11.95,1,5,0,0,0,1,0,1,Fuera ANS
12,0,19,3,1,1.0,3,11.95,1,5,0,0,0,1,0,1,Fuera ANS
14,2,6,5,1,1.0,2,11.8,1,5,0,0,0,1,0,0,Dentro ANS
5,4,15,5,1,2.0,1,11.666666666666666,1,5,0,0,0,1,0,0,Dentro ANS
12,6,6,10,1,2.0,1,11.65,1,5,0,0,0,1,0,1,Fuera ANS
5,4,26,10,1,3.0,1,11.616666666666667,1,5,0,0,0,1,0,0,Dentro ANS
14,4,21,5,1,1.0,3,11.6,1,5,0,0,0,1,0,0,Dentro ANS
5,6,12,10,1,2.0,1,11.55,1,5,0,0,0,1,0,1,Fuera ANS
14,2,19,6,1,2.0,2,11.5,1,5,0,0,0,1,0,0,Dentro ANS
5,2,14,6,1,1.0,2,11.416666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,4,12,11,1,1.0,1,11.416666666666666,1,5,0,0,0,1,0,0,Dentro ANS
22,2,6,6,1,1.0,2,11.416666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,2,6,6,1,1.0,2,11.4,1,5,0,0,0,1,0,0,Dentro ANS
22,1,25,6,1,1.0,4,11.383333333333333,1,5,0,0,0,1,0,0,Dentro ANS
22,1,25,6,1,1.0,4,11.383333333333333,1,5,0,0,0,1,0,0,Dentro ANS
14,2,19,6,1,2.0,2,11.316666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,2,6,11,1,2.0,1,11.3,1,5,0,0,0,1,0,1,Fuera ANS
5,4,26,11,1,2.0,1,11.2,1,5,0,0,0,1,0,1,Fuera ANS
22,2,25,6,1,1.0,4,11.166666666666666,1,5,0,0,0,1,0,0,Dentro ANS
14,2,6,6,1,2.0,2,11.15,1,5,0,0,0,1,0,0,Dentro ANS
5,2,25,6,1,1.0,2,11.15,1,5,0,0,0,1,0,0,Dentro ANS
12,2,26,10,1,2.0,1,11.133333333333333,1,5,0,0,0,1,0,0,Dentro ANS
5,2,25,6,1,1.0,2,11.116666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,0,6,10,1,12.0,1,11.116666666666667,1,5,0,0,0,1,0,1,Fuera ANS
12,2,26,10,1,2.0,1,11.016666666666667,1,5,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,1.0,3,11.016666666666667,1,5,0,0,0,1,0,0,Dentro ANS
14,2,19,9,1,1.0,3,11.016666666666667,1,5,0,0,0,1,0,0,Dentro ANS
22,2,26,13,1,1.0,1,10.95,1,5,0,0,0,1,0,0,Dentro ANS
14,2,19,9,1,2.0,2,10.933333333333334,1,5,0,0,0,1,0,0,Dentro ANS
22,2,11,10,1,2.0,1,10.9,1,5,0,0,0,1,0,0,Dentro ANS
32,4,6,5,1,1.0,3,10.9,1,5,0,0,0,1,0,0,Dentro ANS
32,4,6,5,1,4.0,3,10.883333333333333,1,5,0,0,0,1,0,0,Dentro ANS
14,4,6,5,1,1.0,3,10.85,1,5,0,0,0,1,0,0,Dentro ANS
19,2,19,10,1,2.0,1,10.766666666666667,1,5,0,0,0,1,0,0,Dentro ANS
14,2,1,5,1,1.0,3,10.766666666666667,1,5,0,0,0,1,0,0,Dentro ANS
14,2,7,5,1,1.0,3,10.766666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,4,15,5,1,2.0,1,10.75,1,5,0,0,0,1,0,0,Dentro ANS
4,2,6,5,1,1.0,3,10.7,1,5,0,0,0,1,0,0,Dentro ANS
5,4,15,5,1,2.0,1,10.7,1,5,0,0,0,1,0,0,Dentro ANS
5,4,26,10,1,1.0,3,10.683333333333334,1,5,0,0,0,1,0,0,Dentro ANS
14,2,6,6,1,2.0,2,10.65,1,5,0,0,0,1,0,0,Dentro ANS
5,4,15,10,1,2.0,1,10.616666666666667,1,5,0,0,0,1,0,0,Dentro ANS
27,4,15,10,1,2.0,1,10.616666666666667,1,5,0,0,0,1,0,0,Dentro ANS
14,2,6,6,1,2.0,2,10.583333333333334,1,5,0,0,0,1,0,0,Dentro ANS
22,0,15,10,1,4.0,3,10.566666666666666,1,5,0,0,0,1,0,0,Dentro ANS
22,2,21,5,1,1.0,3,10.55,1,5,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,10.466666666666667,1,5,0,0,0,1,0,0,Dentro ANS
22,4,25,6,1,3.0,4,10.433333333333334,1,5,0,0,0,1,0,0,Dentro ANS
14,2,19,6,1,2.0,2,10.35,1,5,0,0,0,1,0,0,Dentro ANS
5,2,15,10,1,2.0,1,10.316666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,4,15,10,1,2.0,1,10.233333333333333,1,5,0,0,0,1,0,0,Dentro ANS
5,4,11,10,1,3.0,1,10.1,1,5,0,0,0,1,0,1,Fuera ANS
5,2,19,10,1,3.0,3,10.1,1,5,0,0,0,1,0,0,Dentro ANS
4,2,6,5,1,1.0,3,10.066666666666666,1,5,0,0,0,1,0,0,Dentro ANS
5,2,12,10,1,2.0,1,10.016666666666667,1,5,0,0,0,1,0,1,Fuera ANS
19,2,25,6,1,1.0,5,9.983333333333333,1,5,0,0,0,1,0,0,Dentro ANS
12,2,15,13,1,1.0,1,9.983333333333333,1,5,0,0,0,1,0,0,Dentro ANS
19,2,15,13,1,1.0,3,9.983333333333333,1,5,0,0,0,1,0,1,Fuera ANS
14,2,19,6,1,2.0,2,9.95,1,5,0,0,0,1,0,0,Dentro ANS
5,2,26,10,1,3.0,1,9.95,1,5,0,0,0,1,0,0,Dentro ANS
12,2,19,10,1,3.0,1,9.95,1,5,0,0,0,1,0,0,Dentro ANS
12,2,19,10,1,2.0,1,9.95,1,5,0,0,0,1,0,1,Fuera ANS
5,2,16,10,1,2.0,1,9.9,1,5,0,0,0,1,0,1,Fuera ANS
5,2,6,10,1,2.0,1,9.883333333333333,1,5,0,0,0,1,0,1,Fuera ANS
18,0,25,6,1,1.0,5,9.833333333333334,1,5,0,0,0,1,0,0,Dentro ANS
5,4,11,10,1,2.0,1,9.783333333333333,1,5,0,0,0,1,0,1,Fuera ANS
30,2,6,11,1,1.0,2,9.766666666666667,1,5,0,0,0,1,0,0,Dentro ANS
24,0,26,13,1,1.0,1,9.766666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,2,12,10,1,2.0,1,9.716666666666667,1,5,0,0,0,1,0,1,Fuera ANS
27,2,6,5,1,2.0,1,9.583333333333334,1,5,0,0,0,1,0,1,Fuera ANS
5,2,6,5,1,3.0,1,9.55,1,5,0,0,0,1,0,0,Dentro ANS
1,2,6,11,1,1.0,2,9.55,1,5,0,0,0,1,0,0,Dentro ANS
30,2,24,11,1,2.0,2,9.433333333333334,1,5,0,0,0,1,0,0,Dentro ANS
14,2,14,6,1,1.0,3,9.416666666666666,1,5,0,0,0,1,0,0,Dentro ANS
32,4,26,11,1,1.0,10,9.383333333333333,1,5,0,0,0,1,0,0,Dentro ANS
24,2,11,10,1,1.0,1,9.383333333333333,1,5,0,0,0,1,0,0,Dentro ANS
24,4,15,10,1,1.0,1,9.083333333333334,1,5,0,0,0,1,0,0,Dentro ANS
14,4,25,6,1,1.0,3,9.083333333333334,1,5,0,0,0,1,0,0,Dentro ANS
14,4,6,5,1,2.0,3,9.066666666666666,1,5,0,0,0,1,0,0,Dentro ANS
10,2,25,6,1,1.0,0,9.033333333333333,1,5,0,0,0,1,0,0,Dentro ANS
14,2,21,5,1,1.0,3,8.966666666666667,1,5,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,1.0,3,8.766666666666667,1,5,0,0,0,1,0,0,Dentro ANS
14,2,25,6,1,1.0,3,8.65,1,5,0,0,0,1,0,0,Dentro ANS
5,2,26,10,1,2.0,1,8.333333333333334,1,5,0,0,0,1,0,0,Dentro ANS
14,2,1,5,1,2.0,3,8.266666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,4,26,10,1,1.0,1,8.233333333333333,1,5,0,0,0,1,0,1,Fuera ANS
5,2,26,10,1,2.0,1,8.216666666666667,1,5,0,0,0,1,0,0,Dentro ANS
5,4,26,10,1,2.0,1,8.1,1,5,0,0,0,1,0,0,Dentro ANS
5,4,16,11,1,1.0,1,7.783333333333333,1,5,0,0,0,1,0,0,Dentro ANS
27,2,6,5,1,1.0,0,7.75,1,5,0,0,0,1,0,1,Fuera ANS
14,2,16,13,1,1.0,1,7.333333333333333,1,5,0,0,0,1,0,1,Fuera ANS
22,2,10,5,1,2.0,3,1.1666666666666667,1,5,0,0,0,1,0,0,Dentro ANS
26,2,25,6,1,2.0,4,0.0,1,5,0,0,0,1,0,0,Dentro ANS
20,2,6,5,1,3.0,0,0.0,1,5,0,0,0,1,0,0,Dentro ANS
19,2,25,6,1,13.0,5,0.0,1,5,0,0,0,1,0,0,Dentro ANS
5,0,6,13,1,1.0,1,12.916666666666666,1,4,6,1,0,1,0,0,Dentro ANS
12,0,15,10,1,1.0,1,11.15,1,4,6,1,0,1,0,0,Dentro ANS
12,0,15,10,1,2.0,1,11.016666666666667,1,4,6,1,0,1,0,0,Dentro ANS
27,2,6,5,1,1.0,0,10.85,1,4,6,1,0,1,0,1,Fuera ANS
22,2,25,6,1,2.0,4,7.166666666666667,1,4,6,1,0,1,0,0,Dentro ANS
14,1,26,1,1,1.0,3,21.333333333333332,1,4,5,1,0,1,1,0,Dentro ANS
12,2,26,10,1,2.0,1,20.9,1,4,5,1,0,1,1,0,Dentro ANS
12,2,26,10,1,2.0,1,10.0,1,4,5,1,0,1,0,0,Dentro ANS
22,5,26,9,1,2.0,4,9.716666666666667,1,4,5,1,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,9.45,1,4,5,1,0,1,0,0,Dentro ANS
14,2,25,6,1,2.0,3,8.666666666666666,1,4,5,1,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,1.1333333333333333,1,4,5,1,0,1,0,0,Dentro ANS
14,2,25,6,1,1.0,3,1.0166666666666666,1,4,5,1,0,1,0,0,Dentro ANS
14,2,25,6,1,1.0,3,1.0166666666666666,1,4,5,1,0,1,0,0,Dentro ANS
5,0,26,11,1,1.0,1,0.016666666666666666,1,4,5,1,0,1,0,0,Dentro ANS
5,2,26,11,1,1.0,1,23.733333333333334,1,4,4,0,0,1,1,0,Dentro ANS
5,2,26,11,1,1.0,1,23.566666666666666,1,4,4,0,0,1,1,0,Dentro ANS
14,2,25,6,1,1.0,3,23.4,1,4,4,0,0,1,1,0,Dentro ANS
5,0,26,11,1,1.0,1,23.333333333333332,1,4,4,0,0,1,1,0,Dentro ANS
32,2,11,10,1,2.0,10,23.25,1,4,4,0,0,1,1,0,Dentro ANS
5,2,26,11,1,1.0,1,23.033333333333335,1,4,4,0,0,1,1,0,Dentro ANS
6,0,6,5,1,1.0,0,22.816666666666666,1,4,4,0,0,1,1,1,Fuera ANS
9,0,6,5,1,1.0,0,22.683333333333334,1,4,4,0,0,1,1,1,Fuera ANS
32,2,15,10,1,2.0,10,22.65,1,4,4,0,0,1,1,0,Dentro ANS
6,0,6,5,1,1.0,0,22.533333333333335,1,4,4,0,0,1,1,1,Fuera ANS
5,2,26,11,1,1.0,1,22.483333333333334,1,4,4,0,0,1,1,0,Dentro ANS
5,2,26,11,1,1.0,1,22.366666666666667,1,4,4,0,0,1,1,0,Dentro ANS
5,2,26,11,1,1.0,1,22.2,1,4,4,0,0,1,1,0,Dentro ANS
4,2,6,5,1,1.0,3,22.083333333333332,1,4,4,0,0,1,1,1,Fuera ANS
5,2,26,11,1,1.0,1,22.033333333333335,1,4,4,0,0,1,1,0,Dentro ANS
4,2,6,5,1,1.0,3,21.983333333333334,1,4,4,0,0,1,1,0,Dentro ANS
5,0,26,10,1,2.0,1,21.666666666666668,1,4,4,0,0,1,1,1,Fuera ANS
24,2,6,5,1,1.0,0,21.616666666666667,1,4,4,0,0,1,1,0,Dentro ANS
18,4,25,6,1,4.0,5,21.433333333333334,1,4,4,0,0,1,1,0,Dentro ANS
5,2,25,6,1,7.0,2,21.3,1,4,4,0,0,1,1,0,Dentro ANS
5,0,26,11,1,6.0,1,21.1,1,4,4,0,0,1,1,0,Dentro ANS
5,2,6,10,1,2.0,1,21.083333333333332,1,4,4,0,0,1,1,0,Dentro ANS
32,2,26,13,1,1.0,10,20.933333333333334,1,4,4,0,0,1,1,0,Dentro ANS
5,4,26,13,1,1.0,1,20.883333333333333,1,4,4,0,0,1,1,0,Dentro ANS
12,4,15,10,1,4.0,3,20.8,1,4,4,0,0,1,1,0,Dentro ANS
5,4,15,10,1,2.0,1,20.766666666666666,1,4,4,0,0,1,1,0,Dentro ANS
5,4,26,13,1,1.0,1,20.716666666666665,1,4,4,0,0,1,1,0,Dentro ANS
27,4,15,10,1,24.0,1,20.65,1,4,4,0,0,1,1,0,Dentro ANS
5,2,26,11,1,1.0,1,20.633333333333333,1,4,4,0,0,1,1,0,Dentro ANS
5,4,26,13,1,1.0,1,20.6,1,4,4,0,0,1,1,0,Dentro ANS
5,2,26,11,1,2.0,1,20.433333333333334,1,4,4,0,0,1,1,0,Dentro ANS
32,2,6,10,1,2.0,10,20.4,1,4,4,0,0,1,1,0,Dentro ANS
5,2,26,11,1,1.0,1,20.05,1,4,4,0,0,1,1,0,Dentro ANS
5,2,6,10,1,1.0,1,19.95,1,4,4,0,0,1,1,0,Dentro ANS
5,2,26,11,1,1.0,1,19.733333333333334,1,4,4,0,0,1,1,0,Dentro ANS
8,4,6,5,1,1.0,2,19.683333333333334,1,4,4,0,0,1,1,0,Dentro ANS
5,0,6,13,1,3.0,1,19.616666666666667,1,4,4,0,0,1,1,0,Dentro ANS
5,0,26,11,1,1.0,1,19.6,1,4,4,0,0,1,1,0,Dentro ANS
32,2,6,13,1,1.0,10,19.35,1,4,4,0,0,1,1,0,Dentro ANS
5,2,26,11,1,1.0,1,19.3,1,4,4,0,0,1,1,0,Dentro ANS
5,4,26,13,1,1.0,1,19.216666666666665,1,4,4,0,0,1,1,0,Dentro ANS
5,4,6,13,1,1.0,1,19.166666666666668,1,4,4,0,0,1,1,0,Dentro ANS
5,4,26,13,1,1.0,1,19.15,1,4,4,0,0,1,1,0,Dentro ANS
